evaluation_run_id,timestamp_utc,phase,block,repetition,order_index,experiment_name,family,policy_set,architecture,role,bits,merkle_depth,composition_id,comparison_group,binding_mode,execution_mode,component_count,component_names,proving_system,constraints,witness_time_s,prove_time_s,verify_time_s,bundle_check_time_s,total_online_time_s,proof_size_bytes,public_size_bytes,proofs_ok,binding_ok,verification_ok,status,error
20260728T123050Z_paper_groth16,2026-07-28T12:56:07.683263+00:00,measured,3,24,20,separate_account_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,64,,account_budget_b64,baseline,unbound,separate,4,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64;privacy_budget_64,groth16,1193,0.084505662000538,1.2143941109998195,1.038614740999492,0.0,2.3375145139998494,3215,58,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:10.190625+00:00,measured,3,24,21,separate_token_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,8,token_bundle_b32_d8,baseline,unbound,separate,4,merkle_membership_depth_8;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,4953,0.11438145399961286,1.344589943999381,1.0458575179995933,0.0,2.504828915998587,3219,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:10.772506+00:00,measured,3,24,22,privacy_budget_64,privacy_budget,pi_budget,account,individual_policy,64,,,,none,monolithic,1,privacy_budget_64,groth16,332,0.020904861999952118,0.29484000699994795,0.26525256500008254,0.0,0.5809974339999826,808,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:11.352973+00:00,measured,3,24,23,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.019638949000182038,0.28550992799955566,0.2746817940001165,0.0,0.5798306709998542,807,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:12.350196+00:00,measured,3,24,24,merkle_membership_depth_32,merkle_membership,pi_mem,token,individual_policy,,32,,,none,monolithic,1,merkle_membership_depth_32,groth16,16640,0.04310488400005852,0.6922649839998485,0.2611633419996906,0.0,0.9965332099995976,806,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:14.023939+00:00,measured,3,24,25,separate_account_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,64,,account_core_b64,baseline,unbound,separate,3,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64,groth16,861,0.0620212859998901,0.8644120049998492,0.7456986400002279,0.0,1.6721319309999672,2421,32,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:15.750082+00:00,measured,3,24,26,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.0603332510004293,0.8709673560001647,0.7931851190000998,0.0,1.7244857260006938,2413,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:16.335140+00:00,measured,3,24,27,state_transition_and_conservation_32,state_transition_and_conservation,pi_trans,account,individual_policy,32,,,,none,monolithic,1,state_transition_and_conservation_32,groth16,169,0.024442040999929304,0.3066688150001937,0.25327112400009355,0.0,0.5843819800002166,805,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:16.992094+00:00,measured,3,24,28,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,tx_tag,monolithic,1,linked_valid_limit_monolithic_32,groth16,1210,0.041895303000274,0.35540029399999185,0.2588679720001892,2.1139999262231868e-06,0.6561656830003813,806,98,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:17.583627+00:00,measured,3,24,29,account_policy_with_privacy_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_32,groth16,485,0.02364070100020399,0.30850076400020043,0.2588177020002149,0.0,0.5909591670006193,804,30,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:18.762273+00:00,measured,3,24,30,separate_valid_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,16,,valid_limit_b16,baseline,unbound,separate,2,local_financial_validity_16;operating_limit_16,groth16,148,0.03924687999960952,0.6112322019998828,0.5269838869999148,0.0,1.1774629689994072,1607,15,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:19.346501+00:00,measured,3,24,31,local_validity_and_operating_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_32,groth16,243,0.02351164499987135,0.30587364899975,0.2541945569996642,0.0,0.5835798509992856,806,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:20.062970+00:00,measured,3,24,32,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.04405373400004464,0.42120284400016317,0.2505791189996671,0.0,0.7158356969998749,804,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:20.718880+00:00,measured,3,24,33,linked_account_budget_monolithic_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,commitment_linked,tx_tag,monolithic,1,linked_account_budget_monolithic_32,groth16,1914,0.05742434400008278,0.3283951540001908,0.26920542900006694,2.2819999685452785e-06,0.6550272090003091,806,111,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:21.295165+00:00,measured,3,24,34,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,172,0.019930266000301344,0.284474014999887,0.27130417899979875,0.0,0.5757084599999871,804,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:22.468450+00:00,measured,3,24,35,separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,baseline,unbound,separate,2,local_financial_validity_32;operating_limit_32,groth16,276,0.0454975050001849,0.5912531089998083,0.5354199199996401,0.0,1.1721705339996333,1611,19,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:23.087717+00:00,measured,3,24,36,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.03485574499973154,0.31283879700004036,0.27097714599995015,0.0,0.618671687999722,802,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:23.814297+00:00,measured,3,24,37,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.04063156199981677,0.40719410099973175,0.27815605999967374,0.0,0.7259817229992223,802,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:24.421770+00:00,measured,3,24,38,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,332,0.020775097000296228,0.30605998800001544,0.2800269699996534,0.0,0.606862054999965,804,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:25.030190+00:00,measured,3,24,39,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,92,0.02028195799994137,0.31095864700000675,0.2765104079999219,0.0,0.60775101299987,805,11,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:25.635490+00:00,measured,3,24,40,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.021965878999708366,0.3207565819998308,0.26198694999993677,0.0,0.604709410999476,804,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:26.206018+00:00,measured,3,24,41,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,104,0.020614242000192462,0.29417812100018637,0.2551378189996285,0.0,0.5699301820000073,804,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:26.792280+00:00,measured,3,24,42,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,200,0.022348539999711647,0.3192039149998891,0.24410548700006984,0.0,0.5856579419996706,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:27.373476+00:00,measured,3,24,43,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.020452922000004037,0.30069419199980985,0.25886997899988273,0.0,0.5800170929996966,805,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:28.225313+00:00,measured,3,24,44,token_policy_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_16,groth16,9685,0.046602138000253035,0.5473052359998292,0.25719508900010624,0.0,0.8511024630001884,808,260,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:31.038554+00:00,measured,3,24,45,separate_token_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,32,token_bundle_b32_d32,baseline,unbound,separate,4,merkle_membership_depth_32;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,17433,0.11905477699929179,1.6418757389997154,1.0501367950000713,0.0,2.8110673109990785,3222,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:31.612934+00:00,measured,3,24,46,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.020517150000159745,0.2924388649998946,0.2607792930002688,0.0,0.5737353080003231,806,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:32.197742+00:00,measured,3,25,1,state_transition_and_conservation_16,state_transition_and_conservation,pi_trans,account,individual_policy,16,,,,none,monolithic,1,state_transition_and_conservation_16,groth16,89,0.020469871999921452,0.3044092989998717,0.2592759720000686,0.0,0.5841551429998617,803,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:32.950569+00:00,measured,3,25,2,token_policy_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,8,token_bundle_b32_d8,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_8,groth16,5525,0.04672613899992939,0.45521332299995265,0.2502768079998532,0.0,0.7522162699997352,806,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:33.811520+00:00,measured,3,25,3,linked_token_bundle_monolithic_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,monolithic,1,linked_token_bundle_monolithic_32_depth_16,groth16,11114,0.06427756299990506,0.5286400089999006,0.26510387999996965,2.120999852195382e-06,0.8580235729996275,802,342,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:34.388307+00:00,measured,3,25,4,operating_limit_64,operating_limit,pi_limit,account,individual_policy,64,,,,none,monolithic,1,operating_limit_64,groth16,332,0.020658689999891067,0.30605752900009975,0.2494802050000544,0.0,0.5761964240000452,804,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:34.936937+00:00,measured,3,25,5,state_transition_and_conservation_32,state_transition_and_conservation,pi_trans,account,individual_policy,32,,,,none,monolithic,1,state_transition_and_conservation_32,groth16,169,0.021083135000026232,0.2880127809999067,0.23891409499992733,0.0,0.5480100109998602,808,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:35.506691+00:00,measured,3,25,6,local_financial_validity_16,local_financial_validity,pi_valid,account,individual_policy,16,,,,none,monolithic,1,local_financial_validity_16,groth16,56,0.02107728600003611,0.2859961780000049,0.2620318829999633,0.0,0.5691053470000043,803,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:38.034030+00:00,measured,3,25,7,separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,baseline,unbound,separate,4,merkle_membership_depth_16;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,9113,0.1180385750003552,1.391931945000124,1.015141377999953,0.0,2.525111898000432,3221,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:39.742147+00:00,measured,3,25,8,separate_account_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,16,,account_core_b16,baseline,unbound,separate,3,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16,groth16,237,0.05937523099919417,0.86770236700022,0.7793937500000538,0.0,1.706471347999468,2408,18,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:42.061378+00:00,measured,3,25,9,separate_account_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,64,,account_budget_b64,baseline,unbound,separate,4,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64;privacy_budget_64,groth16,1193,0.0869392899999184,1.1763283109994518,1.053711717999704,0.0,2.316979318999074,3224,58,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:42.849121+00:00,measured,3,25,10,merkle_membership_depth_8,merkle_membership,pi_mem,token,individual_policy,,8,,,none,monolithic,1,merkle_membership_depth_8,groth16,4160,0.04894681300038428,0.4843121530002463,0.2537338219999583,0.0,0.7869927880005889,805,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:43.841040+00:00,measured,3,25,11,merkle_membership_depth_32,merkle_membership,pi_mem,token,individual_policy,,32,,,none,monolithic,1,merkle_membership_depth_32,groth16,16640,0.04564820299992789,0.6757404390000374,0.2698231770000348,0.0,0.9912118190000001,804,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:44.433201+00:00,measured,3,25,12,account_policy_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,64,,account_core_b64,baseline,shared_witness,monolithic,1,account_policy_core_64,groth16,666,0.02233881400024984,0.3039987329998439,0.2651337090001107,0.0,0.5914712560002044,807,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:46.137301+00:00,measured,3,25,13,separate_account_core_64,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,64,,account_core_b64,baseline,unbound,separate,3,local_financial_validity_64;state_transition_and_conservation_64;operating_limit_64,groth16,861,0.06016705499996533,0.8813120509998953,0.7610010110001895,0.0,1.70248011700005,2420,32,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:46.728354+00:00,measured,3,25,14,account_policy_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,32,,account_core_b32,baseline,shared_witness,monolithic,1,account_policy_core_32,groth16,346,0.021995051999965654,0.30670728699988103,0.26171458099997835,0.0,0.590416919999825,807,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:49.562573+00:00,measured,3,25,15,linked_separate_token_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,16,token_bundle_b32_d16,commitment_linked,tx_tag,separate,4,linked_token_bundle_membership_32_depth_16;linked_token_bundle_nullifier_32_depth_16;linked_token_bundle_validity_32_depth_16;linked_token_bundle_budget_32_depth_16,groth16,15434,0.23331884300023376,1.5660164620003343,1.0302554550003151,2.5650001589383464e-06,2.829593325001042,3223,1368,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:51.887038+00:00,measured,3,25,16,separate_account_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,32,,account_budget_b32,baseline,unbound,separate,4,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32;privacy_budget_32,groth16,617,0.08171024699959162,1.1835546440001963,1.0571266180004386,0.0,2.3223915090002265,3225,38,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:52.435703+00:00,measured,3,25,17,privacy_budget_32,privacy_budget,pi_budget,account,individual_policy,32,,,,none,monolithic,1,privacy_budget_32,groth16,172,0.019706592000147793,0.2830037409999022,0.24532121999982337,0.0,0.5480315529998734,805,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:52.997381+00:00,measured,3,25,18,account_policy_with_privacy_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,16,,account_budget_b16,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_16,groth16,261,0.020745602999795665,0.2926577319999524,0.24765562099992167,0.0,0.5610589559996697,799,21,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:53.560637+00:00,measured,3,25,19,local_validity_and_operating_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,16,,valid_limit_b16,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_16,groth16,131,0.020291895000354998,0.2915047950000371,0.25085009800022817,0.0,0.5626467880006203,805,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:54.134229+00:00,measured,3,25,20,local_validity_and_operating_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,64,,valid_limit_b64,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_64,groth16,467,0.02106760300011956,0.30871827800001483,0.24320433799994134,0.0,0.5729902190000757,806,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:54.683596+00:00,measured,3,25,21,privacy_budget_16,privacy_budget,pi_budget,account,individual_policy,16,,,,none,monolithic,1,privacy_budget_16,groth16,92,0.022003211999617633,0.2684403759999441,0.25824381900019944,0.0,0.5486874069997612,806,11,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:55.263884+00:00,measured,3,25,22,local_validity_and_operating_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,baseline,shared_witness,monolithic,1,local_validity_and_operating_limit_32,groth16,243,0.020179860000098415,0.29604182299999593,0.2633179049998944,0.0,0.5795395879999887,804,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:58.018688+00:00,measured,3,25,23,separate_token_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,32,token_bundle_b32_d32,baseline,unbound,separate,4,merkle_membership_depth_32;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,17433,0.11204728199982128,1.5993237730003784,1.0412969779999912,0.0,2.752668033000191,3223,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:58.642782+00:00,measured,3,25,24,linked_valid_limit_monolithic_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition,32,,valid_limit_b32,commitment_linked,tx_tag,monolithic,1,linked_valid_limit_monolithic_32,groth16,1210,0.039300809999986086,0.3243182699998215,0.2596278500000153,2.2210001588973682e-06,0.6232491509999818,806,98,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:59.219249+00:00,measured,3,25,25,operating_limit_32,operating_limit,pi_limit,account,individual_policy,32,,,,none,monolithic,1,operating_limit_32,groth16,172,0.019819805000224733,0.2979353240002638,0.2581397140002082,0.0,0.5758948430006967,807,16,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:56:59.785546+00:00,measured,3,25,26,local_financial_validity_32,local_financial_validity,pi_valid,account,individual_policy,32,,,,none,monolithic,1,local_financial_validity_32,groth16,104,0.020504882000295765,0.2875963100000263,0.2576016590001018,0.0,0.5657028510004238,806,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:00.365394+00:00,measured,3,25,27,privacy_budget_64,privacy_budget,pi_budget,account,individual_policy,64,,,,none,monolithic,1,privacy_budget_64,groth16,332,0.021625070000027335,0.3003782390001106,0.25724002200013274,0.0,0.5792433310002707,804,26,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:02.073307+00:00,measured,3,25,28,separate_account_core_32,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition_baseline,32,,account_core_b32,baseline,unbound,separate,3,local_financial_validity_32;state_transition_and_conservation_32;operating_limit_32,groth16,445,0.06119684899931599,0.8680909329996211,0.7769522680000591,0.0,1.7062400499989963,2415,22,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:02.643111+00:00,measured,3,25,29,state_transition_and_conservation_64,state_transition_and_conservation,pi_trans,account,individual_policy,64,,,,none,monolithic,1,state_transition_and_conservation_64,groth16,329,0.022770959999888873,0.30260062099978313,0.24379976699992767,0.0,0.5691713479995997,801,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:03.438974+00:00,measured,3,25,30,merkle_membership_depth_16,merkle_membership,pi_mem,token,individual_policy,,16,,,none,monolithic,1,merkle_membership_depth_16,groth16,8320,0.04150298299964561,0.5051303109999026,0.2485936819998642,0.0,0.7952269759994124,806,84,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:04.666173+00:00,measured,3,25,31,linked_separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,commitment_linked,tx_tag,separate,2,linked_valid_limit_validity_32;linked_valid_limit_limit_32,groth16,2210,0.07826814999998533,0.636782301999574,0.5103195050005525,2.6859997888095677e-06,1.2253726429999006,1611,196,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:05.789357+00:00,measured,3,25,32,separate_valid_limit_32,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,32,,valid_limit_b32,baseline,unbound,separate,2,local_financial_validity_32;operating_limit_32,groth16,276,0.0401171740004429,0.582298604999778,0.49969230199940284,0.0,1.1221080809996238,1609,19,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:06.433638+00:00,measured,3,25,33,linked_account_budget_monolithic_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,commitment_linked,tx_tag,monolithic,1,linked_account_budget_monolithic_32,groth16,1914,0.05841261299974576,0.33455950500001563,0.25045161299976826,2.1040000319771934e-06,0.6434258349995616,803,111,True,True,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:07.587647+00:00,measured,3,25,34,separate_valid_limit_64,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,64,,valid_limit_b64,baseline,unbound,separate,2,local_financial_validity_64;operating_limit_64,groth16,532,0.04108584499999779,0.5939013440001872,0.517956778000098,0.0,1.152943967000283,1612,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:09.865536+00:00,measured,3,25,35,separate_account_budget_16,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition_baseline,16,,account_budget_b16,baseline,unbound,separate,4,local_financial_validity_16;state_transition_and_conservation_16;operating_limit_16;privacy_budget_16,groth16,329,0.0827824259999943,1.1581788059997962,1.0347159240004657,0.0,2.275677156000256,3219,29,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:11.003238+00:00,measured,3,25,36,separate_valid_limit_16,local_validity_and_operating_limit,pi_valid+pi_limit,account,composition_baseline,16,,valid_limit_b16,baseline,unbound,separate,2,local_financial_validity_16;operating_limit_16,groth16,148,0.03922540699977617,0.5815386540002692,0.5156044240002302,0.0,1.1363684850002755,1612,15,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:11.623621+00:00,measured,3,25,37,nullifier_correctness_poseidon,nullifier_correctness,pi_null,token,individual_policy,,,,,none,monolithic,1,nullifier_correctness_poseidon,groth16,517,0.03309948499963866,0.3162303920003069,0.2704085200002737,0.0,0.6197383970002193,803,164,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:12.198579+00:00,measured,3,25,38,local_financial_validity_64,local_financial_validity,pi_valid,account,individual_policy,64,,,,none,monolithic,1,local_financial_validity_64,groth16,200,0.020919619999858696,0.29930879099993035,0.25411957500000426,0.0,0.5743479859997933,803,3,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:13.038393+00:00,measured,3,25,39,token_policy_bundle_32_depth_16,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,16,token_bundle_b32_d16,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_16,groth16,9685,0.04599422399996911,0.5490110360001381,0.24414559699971505,0.0,0.8391508569998223,804,260,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:13.613686+00:00,measured,3,25,40,account_policy_with_privacy_budget_64,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,64,,account_budget_b64,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_64,groth16,933,0.02273896400038211,0.30683051899995917,0.24511016799988283,0.0,0.5746796510002241,805,50,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:14.598178+00:00,measured,3,25,41,token_policy_bundle_32_depth_32,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition,32,32,token_bundle_b32_d32,baseline,shared_witness,monolithic,1,token_policy_bundle_32_depth_32,groth16,18005,0.04950841900017622,0.6563504830000966,0.2779151630002161,0.0,0.9837740650004889,808,261,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:17.123035+00:00,measured,3,25,42,separate_token_bundle_32_depth_8,token_policy_bundle,pi_mem+pi_null+pi_valid+pi_budget,token,composition_baseline,32,8,token_bundle_b32_d8,baseline,unbound,separate,4,merkle_membership_depth_8;nullifier_correctness_poseidon;local_financial_validity_32;privacy_budget_32,groth16,4953,0.11840567100034605,1.3721722720001708,1.0314633539996976,0.0,2.5220412970002144,3225,267,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:17.709061+00:00,measured,3,25,43,account_policy_core_16,account_policy_core,pi_valid+pi_trans+pi_limit,account,composition,16,,account_core_b16,baseline,shared_witness,monolithic,1,account_policy_core_16,groth16,186,0.020368607999898813,0.2935849310001686,0.2713496500000474,0.0,0.5853031890001148,809,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:18.276992+00:00,measured,3,25,44,operating_limit_16,operating_limit,pi_limit,account,individual_policy,16,,,,none,monolithic,1,operating_limit_16,groth16,92,0.021822344999691268,0.29706234900004347,0.2483829660000083,0.0,0.567267659999743,806,12,True,,True,ok,
20260728T123050Z_paper_groth16,2026-07-28T12:57:18.857653+00:00,measured,3,25,45,account_policy_with_privacy_budget_32,account_policy_with_privacy_budget,pi_valid+pi_trans+pi_limit+pi_budget,account,composition,32,,account_budget_b32,baseline,shared_witness,monolithic,1,account_policy_with_privacy_budget_32,groth16,485,0.02356533100009983,0.29083578200015836,0.26560667200010357,0.0,0.5800077850003618,807,30,True,,True,ok,
